Entity,Source,compound_id,data_source,compound_id_short
Compound::DB06780,[Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06780,DrugBank,
Compound::DB06781,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB06781,DrugBank,
Compound::DB06782,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06782,DrugBank,
Compound::DB06783,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB06783,DrugBank,
Compound::DB06784,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06784,DrugBank,
Compound::DB06785,[Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06785,DrugBank,
Compound::DB06786,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06786,DrugBank,
Compound::DB06787,[Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/,DB06787,DrugBank,
Compound::DB06788,[Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06788,DrugBank,
Compound::DB06789,[Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06789,DrugBank,
Compound::DB06791,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06791,DrugBank,
Compound::DB06792,[Drugbank] https://www.drugbank.ca/atc,DB06792,DrugBank,
Compound::DB06793,[Drugbank] https://www.drugbank.ca/atc,DB06793,DrugBank,
Compound::DB06794,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06794,DrugBank,
Compound::DB06795,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/,DB06795,DrugBank,
Compound::DB06796,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06796,DrugBank,
Compound::DB06797,[Drugbank] https://www.drugbank.ca/atc,DB06797,DrugBank,
Compound::DB06799,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB06799,DrugBank,
Compound::DB06800,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB06800,DrugBank,
Compound::DB06802,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/,DB06802,DrugBank,
Compound::DB06803,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB06803,DrugBank,
Compound::DB06804,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06804,DrugBank,
Compound::DB06807,[Drugbank] https://www.drugbank.ca/atc,DB06807,DrugBank,
Compound::DB06809,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06809,DrugBank,
Compound::DB06810,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/,DB06810,DrugBank,
Compound::DB06811,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/,DB06811,DrugBank,
Compound::DB06812,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB06812,DrugBank,
Compound::DB06813,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/,DB06813,DrugBank,
Compound::DB06814,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06814,DrugBank,
Compound::DB06815,[Drugbank] https://www.drugbank.ca/atc,DB06815,DrugBank,
Compound::DB06816,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/,DB06816,DrugBank,
Compound::DB06817,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06817,DrugBank,
Compound::DB06819,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/,DB06819,DrugBank,
Compound::DB06820,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB06820,DrugBank,
Compound::DB06821,[Drugbank] https://www.drugbank.ca/atc,DB06821,DrugBank,
Compound::DB06822,[Drugbank] https://www.drugbank.ca/atc,DB06822,DrugBank,
Compound::DB06823,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06823,DrugBank,
Compound::DB06824,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB06824,DrugBank,
Compound::DB06825,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/,DB06825,DrugBank,
Compound::DB06826,[Drugbank] https://www.drugbank.ca/atc,DB06826,DrugBank,
Compound::DB06827,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB06827,DrugBank,
Compound::DB06828,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06828,DrugBank,
Compound::DB06829,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06829,DrugBank,
Compound::DB06830,[Drugbank] https://www.drugbank.ca/atc,DB06830,DrugBank,
Compound::DB06831,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06831,DrugBank,
Compound::DB06832,[Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/,DB06832,DrugBank,
Compound::DB06833,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06833,DrugBank,
Compound::DB06834,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06834,DrugBank,
Compound::DB06835,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06835,DrugBank,
Compound::DB06836,[Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06836,DrugBank,
Compound::DB06837,[Drugbank] https://www.drugbank.ca/atc,DB06837,DrugBank,
Compound::DB06838,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06838,DrugBank,
Compound::DB06840,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06840,DrugBank,
Compound::DB06841,[Drugbank] https://www.drugbank.ca/atc,DB06841,DrugBank,
Compound::DB06842,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06842,DrugBank,
Compound::DB06843,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06843,DrugBank,
Compound::DB06844,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06844,DrugBank,
Compound::DB06845,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06845,DrugBank,
Compound::DB06847,[Drugbank] https://www.drugbank.ca/atc,DB06847,DrugBank,
Compound::DB06848,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06848,DrugBank,
Compound::DB06849,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06849,DrugBank,
Compound::DB06850,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06850,DrugBank,
Compound::DB06851,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06851,DrugBank,
Compound::DB06852,[Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06852,DrugBank,
Compound::DB06853,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06853,DrugBank,
Compound::DB06855,[Drugbank] https://www.drugbank.ca/atc,DB06855,DrugBank,
Compound::DB06856,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06856,DrugBank,
Compound::DB06857,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06857,DrugBank,
Compound::DB06858,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06858,DrugBank,
Compound::DB06859,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06859,DrugBank,
Compound::DB06860,[Drugbank] https://www.drugbank.ca/atc,DB06860,DrugBank,
Compound::DB06861,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06861,DrugBank,
Compound::DB06862,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06862,DrugBank,
Compound::DB06864,[Drugbank] https://www.drugbank.ca/atc,DB06864,DrugBank,
Compound::DB06865,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06865,DrugBank,
Compound::DB06866,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06866,DrugBank,
Compound::DB06867,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06867,DrugBank,
Compound::DB06868,[Drugbank] https://www.drugbank.ca/atc,DB06868,DrugBank,
Compound::DB06869,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06869,DrugBank,
Compound::DB06870,[Drugbank] https://www.drugbank.ca/atc,DB06870,DrugBank,
Compound::DB06871,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06871,DrugBank,
Compound::DB06872,[Drugbank] https://www.drugbank.ca/atc,DB06872,DrugBank,
Compound::DB06873,[Drugbank] https://www.drugbank.ca/atc,DB06873,DrugBank,
Compound::DB06874,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06874,DrugBank,
Compound::DB06875,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06875,DrugBank,
Compound::DB06876,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06876,DrugBank,
Compound::DB06877,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06877,DrugBank,
Compound::DB06878,[Drugbank] https://www.drugbank.ca/atc,DB06878,DrugBank,
Compound::DB06879,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06879,DrugBank,
Compound::DB06880,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06880,DrugBank,
Compound::DB06881,[Drugbank] https://www.drugbank.ca/atc,DB06881,DrugBank,
Compound::DB06882,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06882,DrugBank,
Compound::DB06883,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06883,DrugBank,
Compound::DB06884,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06884,DrugBank,
Compound::DB06885,[Drugbank] https://www.drugbank.ca/atc [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB06885,DrugBank,
